Accession,module,tissue_origin,kME_module,multiple_tissues,transcript,gene_symbol,entrez_ID,numb_tissues
501510.Pkp2,black,islet,0.510976033,NO,,Pkp2,501510,1
513523.Htr1b,black,islet,0.510041664,NO,,Htr1b,513523,1
10002909041.Zfp943,black,islet,0.508062322,NO,,Zfp943,10002909041,1
10002913842.Dicer1,black,islet,0.507957411,NO,,Dicer1,10002913842,1
10002901451.Camsap1,black,islet,0.507632471,NO,,Camsap1,10002901451,1
501266.Gtpbp3,black,islet,0.507612437,NO,,Gtpbp3,501266,1
505074.Nthl1,black,islet,0.50727804,NO,,Nthl1,505074,1
10002905962.Ints14,black,islet,0.506523198,NO,,Ints14,10002905962,1
10004038222.Commd10,black,islet,0.50622053,NO,,Commd10,10004038222,1
10004034830.Camkmt,black,islet,0.505880855,NO,,Camkmt,10004034830,1
504666.Pcgf3,black,islet,0.505300423,NO,,Pcgf3,504666,1
10002904376.Letm2,black,islet,0.505250574,NO,,Letm2,10002904376,1
10002896499.Zfp879,black,islet,0.505121208,NO,,Zfp879,10002896499,1
502982.Nufip2,black,islet,0.505104811,NO,,Nufip2,502982,1
10002911132.Tmem33,black,islet,0.504948751,NO,,Tmem33,10002911132,1
511686.Klhl10,black,islet,0.504122025,NO,,Klhl10,511686,1
10004035745.Sars,black,islet,0.504017036,NO,,Sars,10004035745,1
10003840102.Zfp558,black,islet,0.503812251,NO,,Zfp558,10003840102,1
10004037774.Hsp25-ps1,black,islet,0.503402685,NO,,Hsp25-ps1,10004037774,1
506126.Shmt2,black,islet,0.503285018,NO,,Shmt2,506126,1
517003.Pagr1a,black,islet,0.502136193,NO,,Pagr1a,517003,1
500107.Stamos,black,islet,0.501459776,NO,,Stamos,500107,1
501176.Tnfsf9,black,islet,0.501341808,NO,,Tnfsf9,501176,1
510497.Zfp607b,black,islet,0.500470513,NO,,Zfp607b,510497,1
10002911669.Zfp280d,black,islet,0.500403731,NO,,Zfp280d,10002911669,1
499168.Polr3g,black,islet,0.500028249,NO,,Polr3g,499168,1
10002917846.Tfb1m,black,islet,0.499036123,NO,,Tfb1m,10002917846,1
10002917612.Znrd1as,black,islet,0.498006,NO,,Znrd1as,10002917612,1
10004034924.Sod1,black,islet,0.498004689,NO,,Sod1,10004034924,1
10003844495.8430429K09Rik,black,islet,0.497571583,NO,,8430429K09Rik,10003844495,1
10002914041.Zfp354a,black,islet,0.497558607,NO,,Zfp354a,10002914041,1
498007.Rdh10,black,islet,0.497446139,NO,,Rdh10,498007,1
514200.Zfp654,black,islet,0.497343248,NO,,Zfp654,514200,1
10002913459.Isy1,black,islet,0.497330226,NO,,Isy1,10002913459,1
10002938063.Gm20356,black,islet,0.496432893,NO,,Gm20356,10002938063,1
502801.Asns,black,islet,0.495937712,NO,,Asns,502801,1
10004035263.Gm17435,black,islet,0.495487654,NO,,Gm17435,10004035263,1
512561.Ppp6c,black,islet,0.492458933,NO,,Ppp6c,512561,1
10002678153.Stk38,black,islet,0.492438642,NO,,Stk38,10002678153,1
10002172298.Pard6a,black,islet,0.491791297,NO,,Pard6a,10002172298,1
10003113800.Mrps6,black,islet,0.491642671,NO,,Mrps6,10003113800,1
10003838847.Phf21a,black,islet,0.489792605,NO,,Phf21a,10003838847,1
10002905459.Vps37a,black,islet,0.489534024,NO,,Vps37a,10002905459,1
511506.Taco1,black,islet,0.487209735,NO,,Taco1,511506,1
504301.Thap11,black,islet,0.486673129,NO,,Thap11,504301,1
516134.Mapk8,black,islet,0.486639109,NO,,Mapk8,516134,1
502400.Mob2,black,islet,0.485627876,NO,,Mob2,502400,1
1373845.Rab8b,black,islet,0.485321056,NO,,Rab8b,1373845,1
10004035536.Tarbp1,black,islet,0.48507897,NO,,Tarbp1,10004035536,1
10002906992.Lrrfip2,black,islet,0.484945756,NO,,Lrrfip2,10002906992,1
10002900532.Mfsd4b3-ps,black,islet,0.484754794,NO,,Mfsd4b3-ps,10002900532,1
503818.Terf2,black,islet,0.484629581,NO,,Terf2,503818,1
10004036774.Zscan22,black,islet,0.484350405,NO,,Zscan22,10004036774,1
10002904200.Washc3,black,islet,0.483926114,NO,,Washc3,10002904200,1
10002911053.Tmem129,black,islet,0.483310749,NO,,Tmem129,10002911053,1
10002917960.Zfp661,black,islet,0.483253185,NO,,Zfp661,10002917960,1
518557.Ube2b,black,islet,0.482094184,NO,,Ube2b,518557,1
499597.4930466K18Rik,black,islet,0.481612143,NO,,4930466K18Rik,499597,1
10002903795.Urb2,black,islet,0.481429515,NO,,Urb2,10002903795,1
10003839863.Dennd5b,black,islet,0.480192589,NO,,Dennd5b,10003839863,1
10004037708.Atp6ap1,black,islet,0.480177478,NO,,Atp6ap1,10004037708,1
498699.Meaf6,black,islet,0.479658507,NO,,Meaf6,498699,1
10002910947.Ddx51,black,islet,0.478752051,NO,,Ddx51,10002910947,1
10002909455.Mbnl2,black,islet,0.47865281,NO,,Mbnl2,10002909455,1
10002909324.Zfp719,black,islet,0.478594644,NO,,Zfp719,10002909324,1
10002678261.Xpo1,black,islet,0.478283555,NO,,Xpo1,10002678261,1
502399.Slk,black,islet,0.47804084,NO,,Slk,502399,1
498759.Fam13b,black,islet,0.476711677,NO,,Fam13b,498759,1
514496.Gm50428,black,islet,0.47555392,NO,,Gm50428,514496,1
10003837137.Schip1,black,islet,0.474696159,NO,,Schip1,10003837137,1
10002905609.Ahsa1,black,islet,0.474653128,NO,,Ahsa1,10002905609,1
511737.Uros,black,islet,0.474589981,NO,,Uros,511737,1
10002911319.Exd2,black,islet,0.474242531,NO,,Exd2,10002911319,1
10004035173.Zfp560,black,islet,0.474071528,NO,,Zfp560,10004035173,1
10004037384.Aars,black,islet,0.47366306,NO,,Aars,10004037384,1
10002916536.Frmd8,black,islet,0.473452837,NO,,Frmd8,10002916536,1
514192.Socs4,black,islet,0.473389402,NO,,Socs4,514192,1
500688.Commd10,black,islet,0.472319136,NO,,Commd10,500688,1
510114.Tent5c,black,islet,0.471828708,NO,,Tent5c,510114,1
10002903422.Pgpep1,black,islet,0.471326811,NO,,Pgpep1,10002903422,1
10003843919.Zswim9,black,islet,0.470814494,NO,,Zswim9,10003843919,1
10003838356.Dzank1,black,islet,0.470109352,NO,,Dzank1,10003838356,1
506330.Cln8,black,islet,0.469856321,NO,,Cln8,506330,1
509062.Dnajb1,black,islet,0.469257425,NO,,Dnajb1,509062,1
10004035363.Oxsm,black,islet,0.469204952,NO,,Oxsm,10004035363,1
10004034327.Rnpc3,black,islet,0.469181702,NO,,Rnpc3,10004034327,1
499371.Pfn2,black,islet,0.468909999,NO,,Pfn2,499371,1
505353.Zfp248,black,islet,0.467820307,NO,,Zfp248,505353,1
508253.Tubd1,black,islet,0.467810787,NO,,Tubd1,508253,1
10003114909.Lnpk,black,islet,0.467526203,NO,,Lnpk,10003114909,1
10002912087.Rnf4,black,islet,0.466326381,NO,,Rnf4,10002912087,1
10002951393.Pstk,black,islet,0.465513226,NO,,Pstk,10002951393,1
10004035938.Pdlim5,black,islet,0.463970466,NO,,Pdlim5,10004035938,1
10004033349.Armc2,black,islet,0.462918652,NO,,Armc2,10004033349,1
514414.Serf1,black,islet,0.462872975,NO,,Serf1,514414,1
10004033955.Adck2,black,islet,0.462770919,NO,,Adck2,10004033955,1
10004036419.Hspa12b,black,islet,0.462665132,NO,,Hspa12b,10004036419,1
10002908433.Thnsl1,black,islet,0.461748787,NO,,Thnsl1,10002908433,1
10002907480.Chfr,black,islet,0.460625185,NO,,Chfr,10002907480,1
10002936790.Gm4275,black,islet,0.459328715,NO,,Gm4275,10002936790,1
10002896194.Ak6,black,islet,0.459307404,NO,,Ak6,10002896194,1
499444.Lsm14a,black,islet,0.458873328,NO,,Lsm14a,499444,1
506038.Atad2b,black,islet,0.457185299,NO,,Atad2b,506038,1
10004035920.Rcbtb1,black,islet,0.456163524,NO,,Rcbtb1,10004035920,1
504923.Pura,black,islet,0.456108925,NO,,Pura,504923,1
502779.Ttc4,black,islet,0.456033036,NO,,Ttc4,502779,1
10002938839.9930014A18Rik,black,islet,0.455928448,NO,,9930014A18Rik,10002938839,1
498396.Cct3,black,islet,0.455306806,NO,,Cct3,498396,1
499955.Ppm1a,black,islet,0.455006756,NO,,Ppm1a,499955,1
503199.Rap2c,black,islet,0.454990778,NO,,Rap2c,503199,1
498444.Gzmm,black,islet,0.454587127,NO,,Gzmm,498444,1
516113.Kif3a,black,islet,0.454376008,NO,,Kif3a,516113,1
502888.Vps50,black,islet,0.454124273,NO,,Vps50,502888,1
518440.Naa25,black,islet,0.45385666,NO,,Naa25,518440,1
508999.Nars2,black,islet,0.452920696,NO,,Nars2,508999,1
503575.Foxn2,black,islet,0.452592247,NO,,Foxn2,503575,1
513110.Dennd1b,black,islet,0.452192127,NO,,Dennd1b,513110,1
10002911173.Ttc33,black,islet,0.451889542,NO,,Ttc33,10002911173,1
499491.Zxdc,black,islet,0.449556263,NO,,Zxdc,499491,1
10004034125.Det1,black,islet,0.449334059,NO,,Det1,10004034125,1
10003840641.Gm49095,black,islet,0.448090369,NO,,Gm49095,10003840641,1
10002901529.Fnta,black,islet,0.44753687,NO,,Fnta,10002901529,1
515903.Adal,black,islet,0.446197208,NO,,Adal,515903,1
504911.Ptk2,black,islet,0.445771114,NO,,Ptk2,504911,1
10002909742.Gm7785,black,islet,0.445590062,NO,,Gm7785,10002909742,1
10003839011.Slc2a13,black,islet,0.445434591,NO,,Slc2a13,10003839011,1
10002913573.Il4i1,black,islet,0.445240352,NO,,Il4i1,10002913573,1
500766.Grk5,black,islet,0.445017378,NO,,Grk5,500766,1
10002909997.Strn3,black,islet,0.444406432,NO,,Strn3,10002909997,1
504915.Ipo11,black,islet,0.443710499,NO,,Ipo11,504915,1
1374249.Gm47790,black,islet,0.443643652,NO,,Gm47790,1374249,1
517033.Ppp1r14d,black,islet,0.443441348,NO,,Ppp1r14d,517033,1
10002900226.Gm8655,black,islet,0.443229627,NO,,Gm8655,10002900226,1
10004036142.Fut11,black,islet,0.443214199,NO,,Fut11,10004036142,1
10002917126.Poli,black,islet,0.441705928,NO,,Poli,10002917126,1
10004035231.Zfp410,black,islet,0.440575529,NO,,Zfp410,10004035231,1
519697.Zfp512,black,islet,0.438906752,NO,,Zfp512,519697,1
10002907661.Slc35e2,black,islet,0.438757516,NO,,Slc35e2,10002907661,1
514335.Styx,black,islet,0.437997038,NO,,Styx,514335,1
10002909760.Jmy,black,islet,0.437608423,NO,,Jmy,10002909760,1
10002898948.Spidr,black,islet,0.437267175,NO,,Spidr,10002898948,1
498994.Jagn1,black,islet,0.436779807,NO,,Jagn1,498994,1
10004033988.Zc4h2,black,islet,0.434830556,NO,,Zc4h2,10004033988,1
10004035550.Trmt44,black,islet,0.434245794,NO,,Trmt44,10004035550,1
10004033013.Heatr5a,black,islet,0.43399658,NO,,Heatr5a,10004033013,1
500894.Lcor,black,islet,0.433668749,NO,,Lcor,500894,1
10003839214.Gm43437,black,islet,0.432660974,NO,,Gm43437,10003839214,1
516813.Msl3,black,islet,0.431879857,NO,,Msl3,516813,1
515335.Nbeal1,black,islet,0.431625395,NO,,Nbeal1,515335,1
519421.Bag4,black,islet,0.429758296,NO,,Bag4,519421,1
10003842015.Luc7l,black,islet,0.428641282,NO,,Luc7l,10003842015,1
516567.Zfp623,black,islet,0.428412484,NO,,Zfp623,516567,1
10002929213.Sbno1,black,islet,0.428053555,NO,,Sbno1,10002929213,1
10004036817.1700030N03Rik,black,islet,0.427442767,NO,,1700030N03Rik,10004036817,1
10002907989.Kif3c,black,islet,0.4273907,NO,,Kif3c,10002907989,1
510335.Pten,black,islet,0.427287572,NO,,Pten,510335,1
10002914605.Pkn2,black,islet,0.426998048,NO,,Pkn2,10002914605,1
518522.Arnt,black,islet,0.425394872,NO,,Arnt,518522,1
10004035593.Glcci1,black,islet,0.424354942,NO,,Glcci1,10004035593,1
10002949569.Gm2693,black,islet,0.424344316,NO,,Gm2693,10002949569,1
515745.9430015G10Rik,black,islet,0.424211875,NO,,9430015G10Rik,515745,1
501182.Nfe2l2,black,islet,0.423979209,NO,,Nfe2l2,501182,1
10002918443.Msantd4,black,islet,0.423961166,NO,,Msantd4,10002918443,1
515224.Enah,black,islet,0.423409679,NO,,Enah,515224,1
505867.Unkl,black,islet,0.42241685,NO,,Unkl,505867,1
10002902477.Prps2,black,islet,0.421730801,NO,,Prps2,10002902477,1
10004034342.Gm26920,black,islet,0.421405997,NO,,Gm26920,10004034342,1
10004036719.Zmynd19,black,islet,0.420736739,NO,,Zmynd19,10004036719,1
510563.Trp53,black,islet,0.420176275,NO,,Trp53,510563,1
509056.Klhdc10,black,islet,0.419998106,NO,,Klhdc10,509056,1
10004034589.Narf,black,islet,0.419525387,NO,,Narf,10004034589,1
510737.Klf2,black,islet,0.419072833,NO,,Klf2,510737,1
513577.Cdk5,black,islet,0.41884852,NO,,Cdk5,513577,1
509881.Rpgr,black,islet,0.418612712,NO,,Rpgr,509881,1
10003840048.Fnip1,black,islet,0.418419574,NO,,Fnip1,10003840048,1
504825.Lpxn,black,islet,0.41819097,NO,,Lpxn,504825,1
507618.Gm40847,black,islet,0.417722327,NO,,Gm40847,507618,1
10002904072.Ubxn2b,black,islet,0.417663792,NO,,Ubxn2b,10002904072,1
514511.2900072N19Rik,black,islet,0.417471988,NO,,2900072N19Rik,514511,1
10003838118.A430035B10Rik,black,islet,0.417398284,NO,,A430035B10Rik,10003838118,1
10002936108.Gm19883,black,islet,0.415854468,NO,,Gm19883,10002936108,1
10004036513.Zfp952,black,islet,0.414971104,NO,,Zfp952,10004036513,1
10002904416.Glcci1,black,islet,0.414642466,NO,,Glcci1,10002904416,1
10003844984.Serbp1,black,islet,0.412222908,NO,,Serbp1,10003844984,1
504776.Lca5,black,islet,0.410268045,NO,,Lca5,504776,1
10002911942.Ccdc90b,black,islet,0.409596864,NO,,Ccdc90b,10002911942,1
10002907970.Fbxo15,black,islet,0.408330029,NO,,Fbxo15,10002907970,1
513287.Riok2,black,islet,0.407884606,NO,,Riok2,513287,1
10002906248.Lin54,black,islet,0.407623727,NO,,Lin54,10002906248,1
10004035956.Tmem154,black,islet,0.406937172,NO,,Tmem154,10004035956,1
10002900748.Vps4a,black,islet,0.406001104,NO,,Vps4a,10002900748,1
10004035870.Gm13306,black,islet,0.405655276,NO,,Gm13306,10004035870,1
10002905105.Atp2c1,black,islet,0.405050419,NO,,Atp2c1,10002905105,1
10002903234.Tbc1d4,black,islet,0.403867755,NO,,Tbc1d4,10002903234,1
10003839625.Pnpla8,black,islet,0.403480249,NO,,Pnpla8,10003839625,1
10002902443.A130010J15Rik,black,islet,0.40277608,NO,,A130010J15Rik,10002902443,1
501123.Ankib1,black,islet,0.401883579,NO,,Ankib1,501123,1
507076.Cbx1,black,islet,0.400955387,NO,,Cbx1,507076,1
10004034252.Fam174c,black,islet,0.400881159,NO,,Fam174c,10004034252,1
500439.Stxbp4,black,islet,0.400125725,NO,,Stxbp4,500439,1
504442.Tead1,black,islet,0.399016064,NO,,Tead1,504442,1
513187.Gm5497,black,islet,0.398117769,NO,,Gm5497,513187,1
10002900477.C2cd2,black,islet,0.39782642,NO,,C2cd2,10002900477,1
502101.Cep290,black,islet,0.397029922,NO,,Cep290,502101,1
507164.Mfsd6,black,islet,0.396342766,NO,,Mfsd6,507164,1
10002913377.D1Ertd622e,black,islet,0.396317268,NO,,D1Ertd622e,10002913377,1
513127.Gm37338,black,islet,0.396223146,NO,,Gm37338,513127,1
10002899936.Ift80,black,islet,0.395577881,NO,,Ift80,10002899936,1
505014.Cdan1,black,islet,0.394285254,NO,,Cdan1,505014,1
10002899194.Foxo3,black,islet,0.393809773,NO,,Foxo3,10002899194,1
10004036063.Lrrc61,black,islet,0.392503323,NO,,Lrrc61,10004036063,1
517935.Ccdc90b,black,islet,0.39188572,NO,,Ccdc90b,517935,1
518295.Smarca5,black,islet,0.390797512,NO,,Smarca5,518295,1
504877.Tsc22d2,black,islet,0.39040456,NO,,Tsc22d2,504877,1
10002915717.Zfp938,black,islet,0.390326367,NO,,Zfp938,10002915717,1
10002908598.Zfp639,black,islet,0.390175558,NO,,Zfp639,10002908598,1
10002908435.Ccl27a,black,islet,0.389466708,NO,,Ccl27a,10002908435,1
505548.Asph,black,islet,0.388323738,NO,,Asph,505548,1
10002908455.Filip1,black,islet,0.387587539,NO,,Filip1,10002908455,1
10002906972.Atp11c,black,islet,0.386516647,NO,,Atp11c,10002906972,1
10002916978.Gtf2h5,black,islet,0.386453393,NO,,Gtf2h5,10002916978,1
10003839665.Wdr53,black,islet,0.385746969,NO,,Wdr53,10003839665,1
10002913871.Asb11,black,islet,0.385706207,NO,,Asb11,10002913871,1
10002951416.Ahcyl2,black,islet,0.384923785,NO,,Ahcyl2,10002951416,1
10002906515.Gm6290,black,islet,0.38425438,NO,,Gm6290,10002906515,1
506947.Fbxo28,black,islet,0.384193533,NO,,Fbxo28,506947,1
10002920355.Rps6ka3,black,islet,0.383943573,NO,,Rps6ka3,10002920355,1
507716.Toe1,black,islet,0.382120199,NO,,Toe1,507716,1
518183.Psph,black,islet,0.381595899,NO,,Psph,518183,1
502301.Zfx,black,islet,0.381562986,NO,,Zfx,502301,1
10002943035.Gpr137c,black,islet,0.381241007,NO,,Gpr137c,10002943035,1
10003841846.St18,black,islet,0.380439099,NO,,St18,10003841846,1
10004033449.Clpb,black,islet,0.380263277,NO,,Clpb,10004033449,1
519098.Zfp94,black,islet,0.379648665,NO,,Zfp94,519098,1
10002912081.Naa35,black,islet,0.379631908,NO,,Naa35,10002912081,1
10002944824.Prrg1,black,islet,0.379462807,NO,,Prrg1,10002944824,1
10002951356.Epb41l4b,black,islet,0.378848396,NO,,Epb41l4b,10002951356,1
499176.Zfp326,black,islet,0.378642252,NO,,Zfp326,499176,1
10004038369.Ankmy1,black,islet,0.376913803,NO,,Ankmy1,10004038369,1
508772.Dap3,black,islet,0.37609389,NO,,Dap3,508772,1
519438.Cnot2,black,islet,0.376051826,NO,,Cnot2,519438,1
10002902785.Gls,black,islet,0.375879837,NO,,Gls,10002902785,1
10002904070.Btbd3,black,islet,0.375712764,NO,,Btbd3,10002904070,1
10002914869.Poln,black,islet,0.374890776,NO,,Poln,10002914869,1
10004036998.A930017M01Rik,black,islet,0.374847779,NO,,A930017M01Rik,10004036998,1
501909.Taf6,black,islet,0.374048385,NO,,Taf6,501909,1
10002909357.Lrrcc1,black,islet,0.371169245,NO,,Lrrcc1,10002909357,1
10002896744.Morc3,black,islet,0.369364019,NO,,Morc3,10002896744,1
507482.Med23,black,islet,0.368773898,NO,,Med23,507482,1
10002931696.Gm20586,black,islet,0.36789543,NO,,Gm20586,10002931696,1
10002913187.Elmod2,black,islet,0.366706759,NO,,Elmod2,10002913187,1
507310.Ptpra,black,islet,0.36511811,NO,,Ptpra,507310,1
10002678834.Gria2,black,islet,0.363848551,NO,,Gria2,10002678834,1
503955.Crkl,black,islet,0.35957159,NO,,Crkl,503955,1
504186.Pcbp1,black,islet,0.359517586,NO,,Pcbp1,504186,1
10003118860.Gm4952,black,islet,0.357272128,NO,,Gm4952,10003118860,1
500149.Abcf2,black,islet,0.357024251,NO,,Abcf2,500149,1
10002915222.Mto1,black,islet,0.356822172,NO,,Mto1,10002915222,1
501869.Atg12,black,islet,0.356739666,NO,,Atg12,501869,1
508192.Chd2,black,islet,0.355536391,NO,,Chd2,508192,1
509301.Fam20c,black,islet,0.354571183,NO,,Fam20c,509301,1
10002914514.LTO1,black,islet,0.353799362,NO,,LTO1,10002914514,1
516219.Fbxo45,black,islet,0.353299852,NO,,Fbxo45,516219,1
514817.Mxd4,black,islet,0.352040042,NO,,Mxd4,514817,1
500772.Armcx2,black,islet,0.350761756,NO,,Armcx2,500772,1
519506.Pdcd6ip,black,islet,0.349938446,NO,,Pdcd6ip,519506,1
509028.Rad52,black,islet,0.349721262,NO,,Rad52,509028,1
10004036649.Wdr82,black,islet,0.348275051,NO,,Wdr82,10004036649,1
10002898442.Rhobtb2,black,islet,0.347995345,NO,,Rhobtb2,10002898442,1
10004036553.Manf,black,islet,0.34745877,NO,,Manf,10004036553,1
499761.Tmem175,black,islet,0.34518823,NO,,Tmem175,499761,1
1012026.Id1,black,islet,0.34513702,NO,,Id1,1012026,1
506730.Fam177a,black,islet,0.343894638,NO,,Fam177a,506730,1
10002909396.Rabep2,black,islet,0.340372334,NO,,Rabep2,10002909396,1
499155.Oga,black,islet,0.337185565,NO,,Oga,499155,1
10002896080.Bcdin3d,black,islet,0.335861523,NO,,Bcdin3d,10002896080,1
10003839598.BC037704,black,islet,0.335531282,NO,,BC037704,10003839598,1
10003845536.Smarcal1,black,islet,0.334285444,NO,,Smarcal1,10003845536,1
499461.Nkap,black,islet,0.333935638,NO,,Nkap,499461,1
500353.Qk,black,islet,0.333117111,NO,,Qk,500353,1
10002917350.Svil,black,islet,0.331350412,NO,,Svil,10002917350,1
500650.Nhlrc2,black,islet,0.331106268,NO,,Nhlrc2,500650,1
519641.Cpne1,black,islet,0.330538626,NO,,Cpne1,519641,1
10002912859.Ube2d1,black,islet,0.329819684,NO,,Ube2d1,10002912859,1
10002678166.Rasa1,black,islet,0.328383824,NO,,Rasa1,10002678166,1
10002896586.Fmnl2,black,islet,0.327088758,NO,,Fmnl2,10002896586,1
10002945896.Tlcd4,black,islet,0.322974124,NO,,Tlcd4,10002945896,1
10004036077.Rbbp6,black,islet,0.320194454,NO,,Rbbp6,10004036077,1
498146.Tfip11,black,islet,0.319167141,NO,,Tfip11,498146,1
10002912065.Metrnl,black,islet,0.318152955,NO,,Metrnl,10002912065,1
10003844959.Fgfr2,black,islet,0.316896124,NO,,Fgfr2,10003844959,1
10002902535.Nat10,black,islet,0.315131498,NO,,Nat10,10002902535,1
504322.Pde7b,black,islet,0.314083278,NO,,Pde7b,504322,1
10002947186.Alkbh5,black,islet,0.313573505,NO,,Alkbh5,10002947186,1
518695.Tle4,black,islet,0.312472937,NO,,Tle4,518695,1
10004033028.Rbm4b,black,islet,0.31235137,NO,,Rbm4b,10004033028,1
511077.Gm6125,black,islet,0.310910893,NO,,Gm6125,511077,1
10002910776.Kctd12,black,islet,0.30960678,NO,,Kctd12,10002910776,1
10002896659.4930529C04Rik,black,islet,0.30941437,NO,,4930529C04Rik,10002896659,1
510730.Hexim1,black,islet,0.3088906,NO,,Hexim1,510730,1
10002899560.Arfgef1,black,islet,0.308416036,NO,,Arfgef1,10002899560,1
505674.2610002M06Rik,black,islet,0.306824588,NO,,2610002M06Rik,505674,1
10002678245.Itpk1,black,islet,0.304172031,NO,,Itpk1,10002678245,1
509306.Golga4,black,islet,0.304108777,NO,,Golga4,509306,1
513101.Akt1s1,black,islet,0.3016711,NO,,Akt1s1,513101,1
501559.Rnf114,black,islet,0.299258788,NO,,Rnf114,501559,1
10002897558.Trp53bp2,black,islet,0.299050475,NO,,Trp53bp2,10002897558,1
513052.Wasl,black,islet,0.297994429,NO,,Wasl,513052,1
10004037221.Hspa1b,black,islet,0.297256348,NO,,Hspa1b,10004037221,1
519246.Ktn1,black,islet,0.296018415,NO,,Ktn1,519246,1
10002948080.Ccser1,black,islet,0.293363447,NO,,Ccser1,10002948080,1
10002905558.Taf2,black,islet,0.292892748,NO,,Taf2,10002905558,1
498324.Iws1,black,islet,0.284547835,NO,,Iws1,498324,1
503483.Chd1,black,islet,0.28331021,NO,,Chd1,503483,1
10002946229.Ids,black,islet,0.27939943,NO,,Ids,10002946229,1
508737.Myo1b,black,islet,0.276963772,NO,,Myo1b,508737,1
10002900016.Gzf1,black,islet,0.276743937,NO,,Gzf1,10002900016,1
10002908082.Sec24b,black,islet,0.273376057,NO,,Sec24b,10002908082,1
513041.Twistnb,black,islet,0.272713554,NO,,Twistnb,513041,1
10004037017.Snx8,black,islet,0.271359233,NO,,Snx8,10004037017,1
10002896376.Cog3,black,islet,0.268000636,NO,,Cog3,10002896376,1
499094.Acvr1,black,islet,0.265902338,NO,,Acvr1,499094,1
503813.Gopc,black,islet,0.26550879,NO,,Gopc,503813,1
510089.Rpain,black,islet,0.265195938,NO,,Rpain,510089,1
504775.Ftsj3,black,islet,0.260820074,NO,,Ftsj3,504775,1
10004035726.Traf2,black,islet,0.260790062,NO,,Traf2,10004035726,1
514139.Ccni,black,islet,0.260432782,NO,,Ccni,514139,1
502546.Zscan21,black,islet,0.258073716,NO,,Zscan21,502546,1
499819.Capn2,black,islet,0.255693831,NO,,Capn2,499819,1
502871.Gm9614,black,islet,0.254441499,NO,,Gm9614,502871,1
10004038391.Zbtb44,black,islet,0.253900463,NO,,Zbtb44,10004038391,1
1370751.Homer1,black,islet,0.253369797,NO,,Homer1,1370751,1
10002916307.Vmn2r23,black,islet,0.25278593,NO,,Vmn2r23,10002916307,1
10002930875.Esrrg,black,islet,0.250824702,NO,,Esrrg,10002930875,1
10002900822.Gm50428,black,islet,0.248550987,NO,,Gm50428,10002900822,1
10002898841.Mob1a,black,islet,0.247970772,NO,,Mob1a,10002898841,1
10002904364.Noa1,black,islet,0.247563256,NO,,Noa1,10002904364,1
511597.Ifnar2,black,islet,0.24727767,NO,,Ifnar2,511597,1
10002913616.Ppp1r21,black,islet,0.244086344,NO,,Ppp1r21,10002913616,1
510287.Spire1,black,islet,0.243454109,NO,,Spire1,510287,1
502719.Plod1,black,islet,0.243241473,NO,,Plod1,502719,1
515380.Thumpd1,black,islet,0.24137724,NO,,Thumpd1,515380,1
506867.Tmod3,black,islet,0.240494056,NO,,Tmod3,506867,1
